train_loss,train_accuracy,val_loss,val_accuracy
3.607089813158521,0.20404416255435578,3.5045324598510246,0.22156818373189627
3.348282583831442,0.2380241669516783,3.430709820156669,0.23294091023913777
3.232510876619467,0.2547492610055211,3.4035517983502435,0.23586697962276862
3.137722073264375,0.2696825988176088,3.395008709262862,0.2392824814752442
3.0510733347409236,0.28349828382273906,3.3948903119134437,0.24134283428763895
2.9691869598540013,0.2981399936483119,3.418587319495181,0.24156123694846748
2.8913959538679754,0.3113823471930425,3.4495303585056343,0.2392824814752442
2.8170127810407712,0.32462851785801533,3.488873704750958,0.2381062647356012
2.7470080383872233,0.3375357282454683,3.544049752806525,0.23379083866621758
2.6801075788587294,0.3500848927541897,3.580582246711335,0.2328540754462782
2.617447891500714,0.3621828736502663,3.6162220699371974,0.23104896429774335
2.5578467614219598,0.37378615576293545,3.6670539317286828,0.2288017851128326
2.5020171368472153,0.38477869863683,3.728548261443948,0.22662828393398451
2.4489417738002843,0.395713221283041,3.7940208434496476,0.22054721707645672
2.399373719232913,0.4063851260565789,3.847998942056863,0.22149187436847423
2.3521634852780777,0.4162378768261103,3.888704322772863,0.21702909228696532
2.3075516061754415,0.4258585466849074,3.946979758032005,0.21399776860895925
2.2653424488453813,0.43452111936287685,4.009407622037652,0.2125899924216908
2.225621556638128,0.44348448111594274,4.074006060190416,0.2088034691815426
2.187667923842177,0.4515584538525431,4.133689586945197,0.20764040922869653
2.151611119760651,0.4597675526457224,4.1860246816521425,0.20545375126305154
2.1168677292554143,0.46720406630185174,4.249435085525975,0.20375652576625125
2.0841900791473975,0.47452224923046854,4.304562209229872,0.2020066731222634
2.052464570234743,0.4816595006595984,4.37250713183447,0.1976728275513641
2.022486243103772,0.4888433209556848,4.435274497352092,0.19918322667564836
1.9935887766587994,0.49487437093858405,4.50283512257293,0.19508883462445267
1.9659650538076832,0.501071083940001,4.549758853676264,0.19423890619737286
1.9388545397677268,0.5070647261445254,4.611290331800685,0.19453624957898283
1.9134854031464161,0.5130904321590853,4.674827362399745,0.18967613253620746
1.8883856821812701,0.5186909109786486,4.7391894805226595,0.18971034018187943
