train_loss,train_accuracy,val_loss,val_accuracy
5.470963118695698,0.07111905750720672,5.325030163748572,0.0979759599191647
5.45695915493355,0.06995330898519568,5.357528435417039,0.09677342960592793
5.4536189495011556,0.069091403234475,5.349617916793283,0.06911523240148199
5.446118467349291,0.06921202423413299,5.371303247819247,0.09816804900639946
5.432903901666436,0.06811880099672644,5.34300873415283,0.07341750168406871
5.420460208239177,0.06878450676699077,5.352812790798394,0.07142293280565847
5.412433589390692,0.06929371060731909,5.288369037439302,0.0931237369484675
5.406975003116358,0.06911812307617139,5.280390995526081,0.09667080666891209
5.397191409786987,0.06915247715835247,5.331349765624049,0.05592950067362749
5.38656915318094,0.06940135339815312,5.283969897620001,0.0743516335466487
5.37486449588916,0.06939677285386231,5.289753685739555,0.09553142893230043
5.354536163828466,0.06987620315630039,5.317079013025933,0.053108685584371845
5.342505403295856,0.0698013875995505,5.282252383175905,0.06506557342539576
5.34017026733687,0.06978764596667807,5.2394245762984015,0.09395524587403166
5.285153829842324,0.07053198441393463,5.200115586740475,0.07959592876389357
5.251724036139341,0.07087476181169688,5.1350079519092615,0.09862327382957224
5.2143660483283645,0.07231152587091415,5.257178423500254,0.08814784018187942
5.218204488948577,0.07225655933942444,5.106201063305812,0.08738474654765914
5.108526951858864,0.07506748668588459,5.012866149249001,0.09681816268103739
4.96845058163079,0.07947397029364342,4.831402063008389,0.09111337992590098
4.855254327114532,0.08445454878585039,4.821682119497991,0.10270714045133042
4.819572253354673,0.08447058069086823,4.723158165114863,0.09578667059616032
4.716513205047532,0.08797775076953145,4.628398895384126,0.10508851886156956
4.687112124819967,0.08892134289343821,4.675071071116922,0.10625157881441563
4.716938855587816,0.08719829481604534,4.669408852622821,0.1006967834287639
4.736185138387592,0.085859249035032,4.701254410629684,0.10603317615358707
4.696975040920386,0.0869830092343773,4.581712017761172,0.10654365948130684
4.663852834279847,0.08860910245761469,4.633297071387849,0.10959340266082856
4.672084561089495,0.08811974764254654,4.583983276379393,0.10812510525429438
4.664465823264152,0.08890683783651732,4.608593763787965,0.11051964045133042
