train_loss,train_accuracy,val_loss,val_accuracy
4.197619667853271,0.14435585332486442,4.037108659784414,0.16638335719097339
3.877316019406577,0.17254757658670053,4.007378502139422,0.16847265493432131
3.800379402107339,0.179320674744711,4.009590646922689,0.16880683731896262
3.758878973597756,0.18319734206283286,4.0180071906314305,0.16909891798585383
3.7362937092251043,0.18573038305565057,4.031701522389017,0.16878841781744694
3.7199401049596013,0.1871098903112327,4.043265579284021,0.16748063320983497
3.708801222609374,0.18818860849171837,4.054266996197365,0.16688331508925563
3.701199422311543,0.18892836639468413,4.063289721271493,0.16708066689120915
3.6978855310935748,0.18901234304001563,4.068846261714114,0.16599654765914448
3.6924475030544452,0.1894994075829384,4.074887510621214,0.16677806079488044
3.6853291729766635,0.190747605902184,4.0811731980761605,0.16572551785112832
3.6817295418269307,0.19099190159769386,4.086824609158055,0.16685963287302122
3.679448723868748,0.19128047588801486,4.089760509955437,0.1669543617379589
3.679386582111074,0.19151408364684613,4.095519528360068,0.1652913438868306
3.6789845876399707,0.19174005716519274,4.097198267142032,0.1659676027281913
3.6763951358701044,0.19136216226120095,4.100724910878702,0.16523082266756484
3.674032503726713,0.19187900034201397,4.102632284766699,0.1647966487032671
3.6739084637438237,0.19215383299946254,4.107240838488973,0.16540449225328394
3.6700004730680313,0.1923767528216153,4.107470363910529,0.16526766167059617
3.6712461591681347,0.19232560341036792,4.1102213508234,0.16608075109464465
3.668833355401091,0.19229430302438072,4.111920685911066,0.1651571446615022
3.6669530026312884,0.19271418625103826,4.113949572489935,0.16564657713034692
3.6642082193224317,0.19279358235207897,4.115639183488347,0.1653834413944089
3.6625182161975594,0.19336538696438169,4.113154157920894,0.16422827551364097
3.661966958171535,0.193297442224068,4.1161549420981505,0.1651018861569552
3.6620702693905844,0.19363640250158792,4.122528436931547,0.16389935584371843
3.660678997488046,0.19357838227390434,4.123289394996992,0.16487822078140787
3.6577914690723254,0.1941112522597352,4.122634825982723,0.16355464802963962
3.6590052640344304,0.193285990863341,4.127367223822818,0.16427037723139104
3.657879820716639,0.19386848341232227,4.128379863052908,0.16342044880431122
